utvec,dv,err,temp,SM_EWT,snow_EWT,GSL,UL,date
2016.417480,-0.142100,0.118700,6.208079,-0.006544,0.000000,1277.366337,1369.777948,2016-06-02
2016.420288,-0.140300,0.117700,6.349679,-0.007473,0.000000,1277.363760,1369.775527,2016-06-03
2016.422974,-0.138500,0.117500,6.469679,-0.008412,0.000000,1277.361225,1369.773235,2016-06-04
2016.425781,-0.138600,0.118000,6.565279,-0.009399,0.000000,1277.358501,1369.770876,2016-06-05
2016.428467,-0.131800,0.118800,6.658179,-0.010344,0.000000,1277.355816,1369.768663,2016-06-06
2016.431152,-0.132100,0.119200,6.805379,-0.011330,0.000000,1277.353052,1369.766505,2016-06-07
2016.433960,-0.132100,0.118800,7.000179,-0.012264,0.000000,1277.350070,1369.764315,2016-06-08
2016.436646,-0.127000,0.119000,7.254279,-0.013229,0.000000,1277.347126,1369.762295,2016-06-09
2016.439453,-0.122200,0.119200,7.431979,-0.014136,0.000000,1277.343949,1369.760274,2016-06-10
2016.442139,-0.124100,0.120000,7.632379,-0.015022,0.000000,1277.340807,1369.758435,2016-06-11
2016.444946,-0.121000,0.121300,7.767379,-0.015922,0.000000,1277.337414,1369.756623,2016-06-12
2016.447632,-0.119700,0.122900,7.894379,-0.016754,0.000000,1277.334056,1369.755005,2016-06-13
2016.450317,-0.116500,0.124100,7.988079,-0.017588,0.000000,1277.330587,1369.753510,2016-06-14
2016.453125,-0.108500,0.124900,8.077579,-0.018347,0.000000,1277.326834,1369.752089,2016-06-15
2016.455811,-0.103300,0.124100,8.275079,-0.019125,0.000000,1277.323120,1369.750876,2016-06-16
2016.458618,-0.101500,0.124200,8.502779,-0.019876,0.000000,1277.319104,1369.749772,2016-06-17
