utvec,dv,err,temp,SM_EWT,date
2017.561890,0.307600,0.250800,23.073700,0.282057,2017-07-25
2017.564697,0.307400,0.253000,23.069200,0.281329,2017-07-26
2017.567383,0.315500,0.253200,23.082700,0.280558,2017-07-27
2017.570190,0.318700,0.252300,23.075500,0.279816,2017-07-28
2017.572876,0.323800,0.252700,23.101200,0.279072,2017-07-29
2017.575684,0.327200,0.253100,23.152900,0.278295,2017-07-30
2017.578369,0.384500,0.254100,23.217700,0.277557,2017-07-31
2017.581055,0.385600,0.255500,23.281600,0.276793,2017-08-01
2017.583862,0.394300,0.253200,23.235300,0.276073,2017-08-02
2017.586548,0.401100,0.251500,23.169700,0.275335,2017-08-03
2017.589355,0.404000,0.250500,23.130100,0.274646,2017-08-04
2017.592041,0.409800,0.252900,23.134700,0.273978,2017-08-05
2017.594849,0.410200,0.256400,23.102800,0.273304,2017-08-06
2017.597534,0.415000,0.260000,23.064600,0.272686,2017-08-07
2017.600220,0.419200,0.262400,23.032700,0.272072,2017-08-08
2017.603027,0.424800,0.263500,22.971200,0.271518,2017-08-09
2017.605713,0.424300,0.262500,22.866700,0.270977,2017-08-10
2017.608521,0.426700,0.261600,22.746400,0.270500,2017-08-11
2017.611206,0.429100,0.261200,22.676400,0.270064,2017-08-12
2017.614014,0.430800,0.261200,22.661800,0.269657,2017-08-13
2017.616699,0.432800,0.260700,22.620500,0.269318,2017-08-14
2017.619385,0.432900,0.260100,22.526400,0.269018,2017-08-15
2017.622192,0.433500,0.257900,22.320400,0.268767,2017-08-16
2017.624878,0.434400,0.254300,22.052600,0.268516,2017-08-17
2017.627686,0.436100,0.250500,21.831800,0.268287,2017-08-18
2017.630371,0.438900,0.247100,21.631500,0.268067,2017-08-19
2017.633179,0.444500,0.243700,21.520300,0.267847,2017-08-20
2017.635864,0.449400,0.239300,21.361800,0.267645,2017-08-21
2017.638550,0.453300,0.240000,21.178800,0.267443,2017-08-22
2017.641357,0.459800,0.238400,20.949400,0.267257,2017-08-23
2017.644043,0.460300,0.236000,20.641900,0.267070,2017-08-24
2017.646851,0.463100,0.233400,20.310700,0.266899,2017-08-25
2017.649536,0.460400,0.231900,20.068400,0.266733,2017-08-26
2017.652344,0.457800,0.230400,19.814200,0.266566,2017-08-27
2017.655029,0.456600,0.228400,19.563800,0.266412,2017-08-28
2017.657715,0.453400,0.229100,19.338500,0.266255,2017-08-29
2017.660522,0.447900,0.228400,19.148500,0.266110,2017-08-30
2017.663208,0.444900,0.229500,18.995500,0.265962,2017-08-31
2017.666016,0.442300,0.230800,18.830900,0.265824,2017-09-01
2017.668701,0.444100,0.229300,18.578500,0.265689,2017-09-02
2017.671509,0.441700,0.227300,18.233400,0.265550,2017-09-03
2017.674194,0.440500,0.224000,17.939700,0.265419,2017-09-04
2017.676880,0.442200,0.222800,17.733800,0.265284,2017-09-05
2017.679688,0.440300,0.221100,17.505100,0.265155,2017-09-06
2017.682373,0.440400,0.219000,17.284700,0.265021,2017-09-07
